user_id,user_role,display_name,username,referral_id,email,email_verified,email_verification_status,email_verification_score,country,zip_code,gender,time_zone,password_hash,passkey_public_key,primary_social_platform,primary_social_handle,mfa_enabled,account_status,created_at,updated_at,last_login_at,created_ip,created_user_agent,metadata
29dabaa2-59b6-487b-82a6-a4a08a9bccd7,FAN,user_7734,user_1023,,user10023@test.com,True,PENDING,58.51,CA,68228,Other,UTC,hash,,,,False,ACTIVE,2025-10-27,,,127.0.0.1,generator,
f968c382-25c6-4e6f-bdf3-29f288c1c8e8,FAN,user_9875,user_1024,,user10024@test.com,False,VERIFIED,70.76,US,95557,Other,UTC,hash,,,,False,ACTIVE,2025-09-08,,,127.0.0.1,generator,
2df3dfdc-ee80-43f8-bd7c-db82dc30dd28,FAN,user_3460,user_1025,,user10025@test.com,False,VERIFIED,83.59,UK,58602,Other,UTC,hash,,,,False,ACTIVE,2025-07-07,,,127.0.0.1,generator,
74c542a9-cb7f-4741-b8ec-316ce240eb6d,FAN,user_4356,user_1026,,user10026@test.com,True,PENDING,86.11,UK,41436,Other,UTC,hash,,,,False,ACTIVE,2025-03-18,,,127.0.0.1,generator,
608443c9-b824-4863-a675-fdcf5860498c,ISSUER,user_4859,user_1027,,user10027@test.com,True,PENDING,67.15,UK,68885,Male,UTC,hash,,,,False,ACTIVE,2025-02-12,,,127.0.0.1,generator,
b82194b0-d471-45b4-8558-21bd007b69fb,ISSUER,user_3138,user_1028,,user10028@test.com,True,VERIFIED,66.59,UK,17740,Male,UTC,hash,,,,False,ACTIVE,2025-05-02,,,127.0.0.1,generator,
84b74953-0526-450f-b3c6-0e86e3312bb7,FAN,user_2411,user_1029,,user10029@test.com,True,VERIFIED,84.98,US,65404,Other,UTC,hash,,,,False,ACTIVE,2025-07-07,,,127.0.0.1,generator,
59ddf466-fc13-41f2-bc7e-2b1d664e7b15,FAN,user_1188,user_1030,,user10030@test.com,False,VERIFIED,61.8,CA,94906,Female,UTC,hash,,,,False,ACTIVE,2025-01-27,,,127.0.0.1,generator,
a1b96c34-dbdd-451d-9e72-a3171156eba7,FAN,user_6467,user_1031,,user10031@test.com,True,PENDING,52.2,UK,59920,Male,UTC,hash,,,,False,ACTIVE,2025-01-17,,,127.0.0.1,generator,
4f588372-bd1e-4532-a0b2-4bb5b5e18131,BOTH,user_7706,user_1032,,user10032@test.com,True,PENDING,88.98,UK,39237,Female,UTC,hash,,,,False,ACTIVE,2025-04-17,,,127.0.0.1,generator,
5e01022e-83fc-436f-9b5d-a41521e8506f,FAN,user_3333,user_1033,,user10033@test.com,False,PENDING,86.57,CA,93062,Other,UTC,hash,,,,False,ACTIVE,2025-07-09,,,127.0.0.1,generator,
e88bab34-4b2e-48ff-a5dd-a14d1d0556b4,BOTH,user_4772,user_1034,,user10034@test.com,True,PENDING,76.29,UK,37140,Other,UTC,hash,,,,False,ACTIVE,2025-05-25,,,127.0.0.1,generator,
abe8da2f-0faf-40e2-be41-5c848f9b0761,ISSUER,user_2464,user_1035,,user10035@test.com,False,PENDING,65.74,CA,12405,Female,UTC,hash,,,,False,ACTIVE,2025-03-23,,,127.0.0.1,generator,
a3f5d703-71fb-4319-8f1b-996d803781a0,BOTH,user_5662,user_1036,,user10036@test.com,False,PENDING,66.65,CA,14808,Female,UTC,hash,,,,False,ACTIVE,2025-08-22,,,127.0.0.1,generator,
7e1bb177-f0f8-40c2-b06d-f9fcb649b75a,ISSUER,user_2651,user_1037,,user10037@test.com,True,PENDING,70.33,UK,69355,Male,UTC,hash,,,,False,ACTIVE,2025-03-23,,,127.0.0.1,generator,
6978fbaf-6980-42c1-a2cc-7be84c3c5255,BOTH,user_8419,user_1038,,user10038@test.com,False,PENDING,76.42,US,35811,Male,UTC,hash,,,,False,ACTIVE,2025-04-26,,,127.0.0.1,generator,
4b5602db-2c4f-4eaa-ade4-fe5481bd275e,ISSUER,user_8996,user_1039,,user10039@test.com,False,PENDING,87.9,CA,45493,Other,UTC,hash,,,,False,ACTIVE,2025-06-08,,,127.0.0.1,generator,
6bc9f419-4c94-4d0b-a9eb-824386ca5fff,ISSUER,user_6200,user_1040,,user10040@test.com,False,PENDING,64.83,CA,58826,Female,UTC,hash,,,,False,ACTIVE,2025-05-27,,,127.0.0.1,generator,
358a017a-e752-4d52-a1a2-ff673c963e08,FAN,user_6949,user_1041,,user10041@test.com,True,VERIFIED,98.57,US,69386,Male,UTC,hash,,,,False,ACTIVE,2025-04-30,,,127.0.0.1,generator,
973fd29f-2ba0-47bf-b8b6-adc9ba4a199c,BOTH,user_9778,user_1042,,user10042@test.com,False,PENDING,84.87,CA,54047,Female,UTC,hash,,,,False,ACTIVE,2025-01-29,,,127.0.0.1,generator,
d400c48d-d37b-4ad4-88a2-a6dbc647fe26,ISSUER,user_6456,user_1043,,user10043@test.com,True,VERIFIED,76.69,UK,70633,Female,UTC,hash,,,,False,ACTIVE,2025-07-21,,,127.0.0.1,generator,
b3c0f137-49bb-4e6f-94b9-ad6612961307,BOTH,user_6470,user_1044,,user10044@test.com,False,PENDING,95.91,US,36586,Other,UTC,hash,,,,False,ACTIVE,2025-09-13,,,127.0.0.1,generator,
3f88cf5e-c13c-4118-b266-2d99c6db8bf1,BOTH,user_3423,user_1045,,user10045@test.com,False,PENDING,83.04,UK,99644,Male,UTC,hash,,,,False,ACTIVE,2025-01-16,,,127.0.0.1,generator,
ea7ada74-3fa1-466b-9d00-355be18bb7f2,ISSUER,user_9864,user_1046,,user10046@test.com,True,VERIFIED,87.02,US,15506,Male,UTC,hash,,,,False,ACTIVE,2025-08-17,,,127.0.0.1,generator,
054b5bde-ebee-472c-a76d-c3379a585add,BOTH,user_1173,user_1047,,user10047@test.com,True,VERIFIED,89.09,CA,57241,Female,UTC,hash,,,,False,ACTIVE,2025-10-22,,,127.0.0.1,generator,
85fd590d-80b8-44f4-8df8-e036c4c2c0b5,FAN,user_3115,user_1048,,user10048@test.com,False,VERIFIED,56.75,UK,92684,Other,UTC,hash,,,,False,ACTIVE,2025-03-16,,,127.0.0.1,generator,
029eafa2-aa50-4971-a206-ed3d3bf46b2d,ISSUER,user_9117,user_1049,,user10049@test.com,False,PENDING,70.84,UK,45915,Male,UTC,hash,,,,False,ACTIVE,2025-05-24,,,127.0.0.1,generator,
64190d2d-c85d-4c1b-ab51-78775acc8e13,BOTH,user_7644,user_1050,,user10050@test.com,True,PENDING,54.54,CA,78728,Female,UTC,hash,,,,False,ACTIVE,2025-07-16,,,127.0.0.1,generator,
24e714cf-33c5-4bd9-a989-177ea3d56f92,BOTH,user_4918,user_1051,,user10051@test.com,False,VERIFIED,78.22,US,59546,Female,UTC,hash,,,,False,ACTIVE,2025-10-12,,,127.0.0.1,generator,
72c3a6b3-b423-4a1f-b047-2b62b9c69128,BOTH,user_4247,user_1052,,user10052@test.com,False,VERIFIED,86.18,CA,93751,Other,UTC,hash,,,,False,ACTIVE,2025-12-27,,,127.0.0.1,generator,
1c783229-4243-4f54-9c7c-735a13e0b0d1,FAN,user_5247,user_1053,,user10053@test.com,True,VERIFIED,81.4,UK,31982,Other,UTC,hash,,,,False,ACTIVE,2025-11-19,,,127.0.0.1,generator,
3e0f1d31-a03c-4e00-80e1-9d84e73c7be7,ISSUER,user_2540,user_1054,,user10054@test.com,True,VERIFIED,86.71,CA,38684,Male,UTC,hash,,,,False,ACTIVE,2025-12-15,,,127.0.0.1,generator,
db25f919-38d8-4cb2-9f91-9f899c355cd1,ISSUER,user_9736,user_1055,,user10055@test.com,True,PENDING,86.03,UK,79825,Female,UTC,hash,,,,False,ACTIVE,2025-10-19,,,127.0.0.1,generator,
8b537ac9-a707-484e-8a36-d2fa4b56edff,FAN,user_5544,user_1056,,user10056@test.com,True,VERIFIED,50.97,CA,95164,Male,UTC,hash,,,,False,ACTIVE,2025-04-26,,,127.0.0.1,generator,
c741ef53-b62d-4474-b046-caf93e00e1cc,FAN,user_3558,user_1057,,user10057@test.com,True,PENDING,58.46,UK,22970,Other,UTC,hash,,,,False,ACTIVE,2025-07-25,,,127.0.0.1,generator,
ef85ca99-513d-468d-90e0-c52458c7d7a1,ISSUER,user_2249,user_1058,,user10058@test.com,False,VERIFIED,64.63,UK,88255,Male,UTC,hash,,,,False,ACTIVE,2025-05-15,,,127.0.0.1,generator,
238c38df-5003-4c83-aa1f-0ec708e39ac0,FAN,user_3453,user_1059,,user10059@test.com,False,PENDING,71.6,CA,48808,Male,UTC,hash,,,,False,ACTIVE,2025-03-14,,,127.0.0.1,generator,
5115b193-115f-4afe-9a9f-4a54783bc231,FAN,user_7267,user_1060,,user10060@test.com,True,VERIFIED,66.86,US,91405,Male,UTC,hash,,,,False,ACTIVE,2025-07-22,,,127.0.0.1,generator,
627cbe5f-cc49-47a9-92a8-a55d2b483e88,BOTH,user_4133,user_1061,,user10061@test.com,True,PENDING,98.88,UK,32481,Male,UTC,hash,,,,False,ACTIVE,2025-01-10,,,127.0.0.1,generator,
6b8f6074-8170-4509-aa62-3eff5f567d40,BOTH,user_8929,user_1062,,user10062@test.com,True,PENDING,84.13,CA,33799,Male,UTC,hash,,,,False,ACTIVE,2025-05-11,,,127.0.0.1,generator,
ddce5fb3-ccce-47f6-9600-7ccd225f61b5,BOTH,user_1473,user_1063,,user10063@test.com,False,PENDING,96.12,US,28207,Female,UTC,hash,,,,False,ACTIVE,2025-04-20,,,127.0.0.1,generator,
da89fa18-82b6-4e7c-9182-081aa4d685eb,FAN,user_1372,user_1064,,user10064@test.com,True,VERIFIED,61.17,CA,79268,Male,UTC,hash,,,,False,ACTIVE,2025-01-03,,,127.0.0.1,generator,
e17f2910-44bc-47d9-bfef-4fa77bcc21dd,ISSUER,user_3189,user_1065,,user10065@test.com,False,VERIFIED,65.88,CA,19794,Male,UTC,hash,,,,False,ACTIVE,2025-12-09,,,127.0.0.1,generator,
0ed14a17-5d23-45a2-936f-bee2ea078811,BOTH,user_2596,user_1066,,user10066@test.com,True,PENDING,81.28,UK,40777,Male,UTC,hash,,,,False,ACTIVE,2025-03-01,,,127.0.0.1,generator,
a6b55b7e-0fca-458f-94d6-25a90270a920,BOTH,user_2019,user_1067,,user10067@test.com,False,PENDING,78.83,US,76223,Other,UTC,hash,,,,False,ACTIVE,2025-12-15,,,127.0.0.1,generator,
8cd77e35-b7dc-4d6c-9a3b-7ef9ed8cc0c1,FAN,user_9192,user_1068,,user10068@test.com,True,PENDING,87.32,CA,94635,Female,UTC,hash,,,,False,ACTIVE,2025-12-18,,,127.0.0.1,generator,
e3e5ff67-ab47-44c7-aa64-0e090d401a14,BOTH,user_7368,user_1069,,user10069@test.com,True,VERIFIED,51.39,CA,88390,Female,UTC,hash,,,,False,ACTIVE,2025-12-12,,,127.0.0.1,generator,
084cdd12-5611-4647-af6f-7f1a1b658ce9,FAN,user_7444,user_1070,,user10070@test.com,True,VERIFIED,80.94,UK,62300,Other,UTC,hash,,,,False,ACTIVE,2025-09-19,,,127.0.0.1,generator,
63c012f1-0a4d-4665-8bd8-4383c288c08a,ISSUER,user_3051,user_1071,,user10071@test.com,False,PENDING,61.51,US,11979,Male,UTC,hash,,,,False,ACTIVE,2025-07-01,,,127.0.0.1,generator,
9ed6abae-8d6f-4801-9e2d-bc907f164ffb,BOTH,user_5236,user_1072,,user10072@test.com,True,VERIFIED,96.34,US,60592,Other,UTC,hash,,,,False,ACTIVE,2025-06-16,,,127.0.0.1,generator,
1d622518-7780-4eeb-8251-5323c5d49dfa,ISSUER,user_2869,user_1073,,user10073@test.com,True,VERIFIED,77.66,CA,60816,Other,UTC,hash,,,,False,ACTIVE,2025-11-08,,,127.0.0.1,generator,
2923fa4b-474c-4328-bf0b-5a0810668d8e,FAN,user_6788,user_1074,,user10074@test.com,False,PENDING,60.0,US,76820,Male,UTC,hash,,,,False,ACTIVE,2025-06-08,,,127.0.0.1,generator,
76150043-fd00-40b7-98e9-0f88fccec540,FAN,user_6732,user_1075,,user10075@test.com,False,VERIFIED,68.51,US,63414,Male,UTC,hash,,,,False,ACTIVE,2025-06-02,,,127.0.0.1,generator,
142bf4bb-3dc3-48f5-924b-b8216eabc00a,BOTH,user_3577,user_1076,,user10076@test.com,False,VERIFIED,75.95,US,12325,Female,UTC,hash,,,,False,ACTIVE,2025-02-21,,,127.0.0.1,generator,
3413504f-5cd5-476a-8897-ffefb7ccb3f2,ISSUER,user_8214,user_1077,,user10077@test.com,True,VERIFIED,52.29,UK,33681,Female,UTC,hash,,,,False,ACTIVE,2025-10-09,,,127.0.0.1,generator,
9d303dfb-a527-457b-9a81-9e256c89cade,ISSUER,user_7887,user_1078,,user10078@test.com,True,VERIFIED,94.84,CA,41218,Other,UTC,hash,,,,False,ACTIVE,2025-04-06,,,127.0.0.1,generator,
3159c4b3-d12d-4213-8edc-a742945095c6,ISSUER,user_3484,user_1079,,user10079@test.com,True,VERIFIED,93.31,US,62065,Other,UTC,hash,,,,False,ACTIVE,2025-04-15,,,127.0.0.1,generator,
1004eb65-e4e3-4ef9-aa7a-f6fbdfae6ad2,BOTH,user_4069,user_1080,,user10080@test.com,False,PENDING,86.51,US,68069,Male,UTC,hash,,,,False,ACTIVE,2025-11-17,,,127.0.0.1,generator,
8386284a-3897-4a51-af44-90acc39a1a95,ISSUER,user_6952,user_1081,,user10081@test.com,False,PENDING,78.49,US,59338,Female,UTC,hash,,,,False,ACTIVE,2025-07-13,,,127.0.0.1,generator,
84553db1-44f5-4f36-834a-0a6ea289f988,BOTH,user_9217,user_1082,,user10082@test.com,True,PENDING,74.73,CA,44253,Male,UTC,hash,,,,False,ACTIVE,2025-04-10,,,127.0.0.1,generator,
c6703baf-1d84-4f7e-ba38-7f015e16c92e,BOTH,user_8106,user_1083,,user10083@test.com,True,VERIFIED,72.62,UK,87057,Other,UTC,hash,,,,False,ACTIVE,2025-10-13,,,127.0.0.1,generator,
142cb592-b9da-4809-b603-45a98d0a7109,FAN,user_5522,user_1084,,user10084@test.com,False,PENDING,78.39,US,62267,Other,UTC,hash,,,,False,ACTIVE,2025-09-17,,,127.0.0.1,generator,
405ba9c6-9e6a-4889-a0f4-7d80a83d4d7b,FAN,user_9892,user_1085,,user10085@test.com,False,PENDING,65.1,US,84245,Female,UTC,hash,,,,False,ACTIVE,2025-02-20,,,127.0.0.1,generator,
a1fe7a64-ac9d-4205-931b-6a8f7bdd6298,FAN,user_2607,user_1086,,user10086@test.com,False,VERIFIED,54.4,UK,87573,Male,UTC,hash,,,,False,ACTIVE,2025-03-17,,,127.0.0.1,generator,
868473fc-ff47-455a-87a2-a78745c8528b,ISSUER,user_8112,user_1087,,user10087@test.com,True,VERIFIED,84.25,UK,61639,Female,UTC,hash,,,,False,ACTIVE,2025-05-13,,,127.0.0.1,generator,
b83a64be-f041-4ea8-871e-4f69bf2cc13b,ISSUER,user_7816,user_1088,,user10088@test.com,True,VERIFIED,76.46,US,97339,Female,UTC,hash,,,,False,ACTIVE,2025-08-24,,,127.0.0.1,generator,
babfccfa-29b8-46f9-826c-5e6acffba252,FAN,user_1541,user_1089,,user10089@test.com,False,PENDING,79.88,UK,20822,Other,UTC,hash,,,,False,ACTIVE,2025-03-06,,,127.0.0.1,generator,
acdb0a7d-ea7f-42af-8843-447f1f872136,ISSUER,user_7282,user_1090,,user10090@test.com,True,PENDING,60.26,UK,34732,Other,UTC,hash,,,,False,ACTIVE,2025-12-27,,,127.0.0.1,generator,
c9a57168-c9a1-49f5-abf8-a35562ccdbaa,ISSUER,user_1401,user_1091,,user10091@test.com,False,VERIFIED,98.66,US,31380,Other,UTC,hash,,,,False,ACTIVE,2025-06-02,,,127.0.0.1,generator,
b2bf536f-674f-4b11-9619-e80daf0667cf,FAN,user_6810,user_1092,,user10092@test.com,False,VERIFIED,89.33,US,12745,Male,UTC,hash,,,,False,ACTIVE,2025-01-27,,,127.0.0.1,generator,
466b0f7d-1093-4832-a0fd-e49730e6ef49,FAN,user_7497,user_1093,,user10093@test.com,False,VERIFIED,74.26,US,71211,Male,UTC,hash,,,,False,ACTIVE,2025-05-31,,,127.0.0.1,generator,
4077b55b-dd54-4846-aa39-7acc0944b84d,BOTH,user_5353,user_1094,,user10094@test.com,False,PENDING,55.16,US,15922,Male,UTC,hash,,,,False,ACTIVE,2025-02-07,,,127.0.0.1,generator,
277c7866-cc4c-4283-ba7f-e62ef4884b67,BOTH,user_8574,user_1095,,user10095@test.com,True,VERIFIED,79.6,US,73700,Female,UTC,hash,,,,False,ACTIVE,2025-03-25,,,127.0.0.1,generator,
62e25273-6ffb-4544-b866-1679b5e0708b,BOTH,user_9589,user_1096,,user10096@test.com,True,PENDING,70.51,US,71610,Female,UTC,hash,,,,False,ACTIVE,2025-08-07,,,127.0.0.1,generator,
d9ab472e-f924-47c7-ad58-b623dc41fb3d,ISSUER,user_6911,user_1097,,user10097@test.com,False,VERIFIED,59.49,US,47923,Male,UTC,hash,,,,False,ACTIVE,2025-08-02,,,127.0.0.1,generator,
cd969d75-c16b-4bd9-b76f-9cbb58b1f1a7,FAN,user_4254,user_1098,,user10098@test.com,False,VERIFIED,88.76,US,71135,Male,UTC,hash,,,,False,ACTIVE,2025-11-22,,,127.0.0.1,generator,
2d8acb70-4e78-4b03-b56e-0110b143ce5a,BOTH,user_2567,user_1099,,user10099@test.com,False,VERIFIED,56.56,CA,47395,Other,UTC,hash,,,,False,ACTIVE,2025-05-18,,,127.0.0.1,generator,
f353e2ad-f35d-4705-a73f-bd64dbe9744c,BOTH,user_1691,user_1100,,user10100@test.com,False,PENDING,79.86,CA,58457,Female,UTC,hash,,,,False,ACTIVE,2025-10-03,,,127.0.0.1,generator,
092670dc-7631-4e92-8dd3-df3f377c7b70,ISSUER,user_7525,user_1101,,user10101@test.com,True,VERIFIED,98.56,UK,67694,Male,UTC,hash,,,,False,ACTIVE,2025-04-09,,,127.0.0.1,generator,
70868cb8-a688-40d8-8fb0-1fa519643e82,BOTH,user_7974,user_1102,,user10102@test.com,False,VERIFIED,67.08,US,43411,Other,UTC,hash,,,,False,ACTIVE,2025-11-03,,,127.0.0.1,generator,
80a31341-5730-4bd0-9192-1706807fa116,FAN,user_9505,user_1103,,user10103@test.com,False,VERIFIED,56.59,UK,22846,Female,UTC,hash,,,,False,ACTIVE,2025-12-24,,,127.0.0.1,generator,
e2ef906c-7202-4e72-909a-35eef2def0ff,ISSUER,user_1213,user_1104,,user10104@test.com,False,VERIFIED,92.86,UK,41782,Male,UTC,hash,,,,False,ACTIVE,2025-02-23,,,127.0.0.1,generator,
cc72a54c-422f-4974-a0c3-c1c4f17b8763,FAN,user_4604,user_1105,,user10105@test.com,True,VERIFIED,80.89,UK,41178,Male,UTC,hash,,,,False,ACTIVE,2025-04-19,,,127.0.0.1,generator,
149c028e-1ba9-4f1c-8ab7-49d560a42a29,ISSUER,user_1369,user_1106,,user10106@test.com,False,VERIFIED,60.41,UK,83703,Male,UTC,hash,,,,False,ACTIVE,2025-02-15,,,127.0.0.1,generator,
75a9f8b6-5e0a-4c38-b0c6-6a50cbf74beb,FAN,user_7731,user_1107,,user10107@test.com,False,PENDING,54.01,CA,79096,Other,UTC,hash,,,,False,ACTIVE,2025-02-16,,,127.0.0.1,generator,
b627c940-1f03-4649-99f1-2b35f27ef6d3,BOTH,user_6550,user_1108,,user10108@test.com,True,VERIFIED,79.74,US,62298,Female,UTC,hash,,,,False,ACTIVE,2025-11-05,,,127.0.0.1,generator,
5d809239-b395-4c56-9d36-c6a106243c76,ISSUER,user_2312,user_1109,,user10109@test.com,False,VERIFIED,93.24,US,99105,Female,UTC,hash,,,,False,ACTIVE,2025-05-24,,,127.0.0.1,generator,
a3328587-0b07-47e6-bedf-4b81541ecc9a,ISSUER,user_1329,user_1110,,user10110@test.com,True,PENDING,65.71,CA,28341,Male,UTC,hash,,,,False,ACTIVE,2025-04-23,,,127.0.0.1,generator,
ec3490ba-7969-4580-8db7-6f709f9ef98b,BOTH,user_4408,user_1111,,user10111@test.com,True,VERIFIED,69.58,CA,99807,Male,UTC,hash,,,,False,ACTIVE,2025-07-16,,,127.0.0.1,generator,
ae8db25e-2698-441e-a56f-f1d4d0bb49d9,BOTH,user_4586,user_1112,,user10112@test.com,True,VERIFIED,51.85,US,26307,Male,UTC,hash,,,,False,ACTIVE,2025-01-21,,,127.0.0.1,generator,
ed45f47a-c469-4706-9c1e-d86f93576a6f,BOTH,user_8564,user_1113,,user10113@test.com,False,PENDING,80.58,UK,70696,Female,UTC,hash,,,,False,ACTIVE,2025-08-22,,,127.0.0.1,generator,
13d93617-1d70-4ae3-8cd6-93b99f9fe1ff,ISSUER,user_7315,user_1114,,user10114@test.com,False,VERIFIED,74.45,UK,14838,Other,UTC,hash,,,,False,ACTIVE,2025-12-06,,,127.0.0.1,generator,
147d63b2-44ad-4914-a736-99e34017a386,FAN,user_2352,user_1115,,user10115@test.com,False,VERIFIED,53.71,CA,38751,Other,UTC,hash,,,,False,ACTIVE,2025-08-09,,,127.0.0.1,generator,
dd862859-07c6-4677-aa39-fd562dc1758f,BOTH,user_9051,user_1116,,user10116@test.com,False,PENDING,52.67,US,53235,Other,UTC,hash,,,,False,ACTIVE,2025-01-30,,,127.0.0.1,generator,
d1d046e5-ed29-4204-89a0-98a378e034ee,BOTH,user_4219,user_1117,,user10117@test.com,False,VERIFIED,81.67,CA,44236,Other,UTC,hash,,,,False,ACTIVE,2025-12-04,,,127.0.0.1,generator,
edcd14c8-a83b-4fdf-9b4f-bfcd03731be1,ISSUER,user_1340,user_1118,,user10118@test.com,True,PENDING,85.36,UK,43692,Other,UTC,hash,,,,False,ACTIVE,2025-10-13,,,127.0.0.1,generator,
eae79202-f534-4b8e-8143-b64ec690d540,ISSUER,user_4084,user_1119,,user10119@test.com,True,PENDING,94.25,UK,98144,Female,UTC,hash,,,,False,ACTIVE,2025-11-16,,,127.0.0.1,generator,
f396eb1b-e7e1-4894-90ad-5695bbcf24c4,FAN,user_9767,user_1120,,user10120@test.com,False,VERIFIED,50.82,CA,73617,Other,UTC,hash,,,,False,ACTIVE,2025-06-01,,,127.0.0.1,generator,
519eba03-cbbc-489f-9740-e60239ca1d6e,FAN,user_2918,user_1121,,user10121@test.com,False,VERIFIED,69.64,US,80996,Male,UTC,hash,,,,False,ACTIVE,2025-02-13,,,127.0.0.1,generator,
