user_id,user_role,display_name,username,referral_id,email,email_verified,email_verification_status,email_verification_score,country,zip_code,gender,time_zone,password_hash,passkey_public_key,primary_social_platform,primary_social_handle,mfa_enabled,account_status,created_at,updated_at,last_login_at,created_ip,created_user_agent,metadata
e5b40049-1b35-4347-9ae8-abada36031f6,FAN,user_9555,user_1061,,user10061@test.com,True,PENDING,84.08,US,32264,Female,UTC,hash,,,,False,ACTIVE,2025-08-27,,,127.0.0.1,generator,
6e9993da-e02a-4e10-82a9-8e576ddee28c,BOTH,user_2094,user_1062,,user10062@test.com,True,PENDING,55.05,CA,84197,Other,UTC,hash,,,,False,ACTIVE,2025-02-20,,,127.0.0.1,generator,
3eb457b1-228b-40bc-8769-a278d4d7a724,ISSUER,user_1240,user_1063,,user10063@test.com,True,PENDING,51.71,US,11771,Other,UTC,hash,,,,False,ACTIVE,2025-01-14,,,127.0.0.1,generator,
f6c5b3b8-b48a-463d-a375-926067941e9f,BOTH,user_6846,user_1064,,user10064@test.com,False,VERIFIED,84.35,US,78808,Female,UTC,hash,,,,False,ACTIVE,2025-11-22,,,127.0.0.1,generator,
020d7b66-fabb-4b2d-a8f9-c9ffba6943ee,FAN,user_4644,user_1065,,user10065@test.com,False,PENDING,67.51,US,22400,Male,UTC,hash,,,,False,ACTIVE,2025-04-02,,,127.0.0.1,generator,
0cf92c4d-3745-42e4-8210-20fe265ac067,ISSUER,user_7797,user_1066,,user10066@test.com,True,VERIFIED,68.3,US,46696,Other,UTC,hash,,,,False,ACTIVE,2025-06-21,,,127.0.0.1,generator,
2b65a0fb-f2a0-4099-a12b-306f907822a6,BOTH,user_1850,user_1067,,user10067@test.com,True,VERIFIED,78.8,US,76816,Male,UTC,hash,,,,False,ACTIVE,2025-06-03,,,127.0.0.1,generator,
9cb4280f-3c1e-45cf-bb03-9fb8b68434f8,ISSUER,user_6660,user_1068,,user10068@test.com,False,VERIFIED,96.79,CA,73898,Other,UTC,hash,,,,False,ACTIVE,2025-06-25,,,127.0.0.1,generator,
fffa3011-5de9-41a1-bdae-385912046c93,FAN,user_1427,user_1069,,user10069@test.com,True,VERIFIED,88.72,UK,58566,Male,UTC,hash,,,,False,ACTIVE,2025-01-21,,,127.0.0.1,generator,
b2135fe9-8116-4d90-85d9-0885765fcd12,BOTH,user_7181,user_1070,,user10070@test.com,False,PENDING,73.65,UK,34403,Other,UTC,hash,,,,False,ACTIVE,2025-04-16,,,127.0.0.1,generator,
2c1bbc11-530d-484e-a036-50c43a1ac3b4,FAN,user_1956,user_1071,,user10071@test.com,True,PENDING,82.51,US,77759,Other,UTC,hash,,,,False,ACTIVE,2025-04-05,,,127.0.0.1,generator,
50b3ae2d-3708-4189-aabb-a09b7a9f0db3,ISSUER,user_8450,user_1072,,user10072@test.com,False,PENDING,94.17,CA,34923,Male,UTC,hash,,,,False,ACTIVE,2025-06-19,,,127.0.0.1,generator,
f8b674ce-aff9-4dc6-8a38-61d9b1d45c84,BOTH,user_4844,user_1073,,user10073@test.com,False,PENDING,80.84,UK,99586,Male,UTC,hash,,,,False,ACTIVE,2025-02-09,,,127.0.0.1,generator,
b8e54710-5093-4e04-94dc-4976ee48314f,FAN,user_1376,user_1074,,user10074@test.com,False,PENDING,53.89,CA,76645,Male,UTC,hash,,,,False,ACTIVE,2025-05-20,,,127.0.0.1,generator,
473824bf-da11-4c5d-b06a-0fc7dac9e979,ISSUER,user_5897,user_1075,,user10075@test.com,True,VERIFIED,57.63,CA,53807,Male,UTC,hash,,,,False,ACTIVE,2026-01-01,,,127.0.0.1,generator,
bffd47a0-1587-4e52-880e-8c301730551b,ISSUER,user_3642,user_1076,,user10076@test.com,False,VERIFIED,71.14,UK,43787,Male,UTC,hash,,,,False,ACTIVE,2025-07-09,,,127.0.0.1,generator,
e6a5cf96-d1a3-4a4d-8912-ece38e93e34e,BOTH,user_5525,user_1077,,user10077@test.com,True,VERIFIED,92.57,US,54321,Other,UTC,hash,,,,False,ACTIVE,2025-12-08,,,127.0.0.1,generator,
3f40ef8b-fa81-4eb9-ab62-e6c45a34e536,BOTH,user_8907,user_1078,,user10078@test.com,True,VERIFIED,95.46,CA,64899,Female,UTC,hash,,,,False,ACTIVE,2025-05-04,,,127.0.0.1,generator,
f1b24283-d445-499d-bc53-0829017a7639,FAN,user_1842,user_1079,,user10079@test.com,False,VERIFIED,92.16,US,95135,Other,UTC,hash,,,,False,ACTIVE,2025-01-06,,,127.0.0.1,generator,
2d94a3be-1185-435a-ac1e-d224c266c4fe,ISSUER,user_7616,user_1080,,user10080@test.com,True,VERIFIED,78.95,US,66989,Male,UTC,hash,,,,False,ACTIVE,2025-01-08,,,127.0.0.1,generator,
12e1347a-92bb-4a4a-ba83-aa72abd5fbaa,BOTH,user_5186,user_1081,,user10081@test.com,False,PENDING,64.51,US,23740,Other,UTC,hash,,,,False,ACTIVE,2025-11-15,,,127.0.0.1,generator,
0b2ab3ea-263e-40e9-9d68-e987be80dd11,FAN,user_3012,user_1082,,user10082@test.com,False,VERIFIED,85.39,US,18747,Female,UTC,hash,,,,False,ACTIVE,2025-12-22,,,127.0.0.1,generator,
8d5d2b3d-0e20-4966-8552-ec02ec6a49bc,BOTH,user_6477,user_1083,,user10083@test.com,False,PENDING,50.65,CA,54223,Female,UTC,hash,,,,False,ACTIVE,2025-03-31,,,127.0.0.1,generator,
68d8269d-cbe9-42f3-9e4d-9eaa18463ae3,ISSUER,user_9579,user_1084,,user10084@test.com,False,VERIFIED,60.37,UK,29501,Female,UTC,hash,,,,False,ACTIVE,2025-09-04,,,127.0.0.1,generator,
de22fc44-0c95-42d8-ae24-a3d2ab39eb94,BOTH,user_6363,user_1085,,user10085@test.com,False,PENDING,82.44,US,74704,Male,UTC,hash,,,,False,ACTIVE,2025-01-25,,,127.0.0.1,generator,
07dd9012-a00f-4568-9818-6961daa5151e,BOTH,user_2580,user_1086,,user10086@test.com,True,PENDING,98.16,US,33354,Other,UTC,hash,,,,False,ACTIVE,2025-10-07,,,127.0.0.1,generator,
c79c4584-9aae-480e-b26f-bd08c9b204a0,BOTH,user_5914,user_1087,,user10087@test.com,True,PENDING,55.4,UK,51510,Female,UTC,hash,,,,False,ACTIVE,2025-08-20,,,127.0.0.1,generator,
9639e5ea-8ba1-4598-b2c5-c482c1637841,FAN,user_5485,user_1088,,user10088@test.com,True,PENDING,75.17,US,92208,Male,UTC,hash,,,,False,ACTIVE,2025-11-21,,,127.0.0.1,generator,
07952f11-24b6-4162-a39f-9820325b91bc,ISSUER,user_2126,user_1089,,user10089@test.com,False,VERIFIED,67.13,US,64461,Other,UTC,hash,,,,False,ACTIVE,2025-09-10,,,127.0.0.1,generator,
866486bf-6b3f-4ce4-8ec3-c4dae848ddb8,FAN,user_7492,user_1090,,user10090@test.com,True,VERIFIED,50.54,UK,95856,Female,UTC,hash,,,,False,ACTIVE,2025-04-29,,,127.0.0.1,generator,
b3963cbc-b39e-4184-83e6-588ea735e699,ISSUER,user_5756,user_1091,,user10091@test.com,True,VERIFIED,81.51,UK,31399,Male,UTC,hash,,,,False,ACTIVE,2025-06-26,,,127.0.0.1,generator,
dd57a138-0fb0-47d7-a8d3-291fd28a638f,BOTH,user_6755,user_1092,,user10092@test.com,False,PENDING,64.21,CA,65428,Male,UTC,hash,,,,False,ACTIVE,2025-09-05,,,127.0.0.1,generator,
a07b5ad1-55c2-492f-9048-15ce174dbdfd,ISSUER,user_8513,user_1093,,user10093@test.com,True,PENDING,70.98,CA,68589,Female,UTC,hash,,,,False,ACTIVE,2025-08-14,,,127.0.0.1,generator,
e0b8dca9-3744-47fc-92f2-18f9cf4ecefa,ISSUER,user_2357,user_1094,,user10094@test.com,False,PENDING,64.57,CA,65828,Male,UTC,hash,,,,False,ACTIVE,2025-12-16,,,127.0.0.1,generator,
982a334d-2ea5-4b8e-80cc-182924daa545,ISSUER,user_4666,user_1095,,user10095@test.com,False,PENDING,71.45,US,90800,Male,UTC,hash,,,,False,ACTIVE,2025-11-07,,,127.0.0.1,generator,
52f8ab42-7a46-4602-a48a-dfe91a17633d,ISSUER,user_3774,user_1096,,user10096@test.com,False,VERIFIED,58.98,US,68814,Male,UTC,hash,,,,False,ACTIVE,2025-01-15,,,127.0.0.1,generator,
29c60145-6741-43a1-b51c-0262e53093be,BOTH,user_9594,user_1097,,user10097@test.com,False,PENDING,62.89,US,28361,Other,UTC,hash,,,,False,ACTIVE,2025-03-08,,,127.0.0.1,generator,
0f5076cb-f76b-4d2d-9334-48408660f469,BOTH,user_1531,user_1098,,user10098@test.com,False,PENDING,66.81,CA,69826,Male,UTC,hash,,,,False,ACTIVE,2025-09-05,,,127.0.0.1,generator,
0522b164-3d10-4a64-8f8a-f15a2443e03e,ISSUER,user_5432,user_1099,,user10099@test.com,True,VERIFIED,92.16,US,76318,Male,UTC,hash,,,,False,ACTIVE,2025-03-18,,,127.0.0.1,generator,
1092e73e-da6e-41d7-b191-53e38f5a3d51,BOTH,user_3463,user_1100,,user10100@test.com,True,PENDING,53.34,UK,59309,Other,UTC,hash,,,,False,ACTIVE,2025-07-08,,,127.0.0.1,generator,
392bf07e-f74c-4165-bc9d-f780c8684ed7,ISSUER,user_5601,user_1101,,user10101@test.com,False,PENDING,94.76,UK,64108,Female,UTC,hash,,,,False,ACTIVE,2025-06-13,,,127.0.0.1,generator,
46237988-5d71-4992-adf9-a49d4dcfc647,BOTH,user_7363,user_1102,,user10102@test.com,True,PENDING,95.76,CA,20660,Male,UTC,hash,,,,False,ACTIVE,2025-03-14,,,127.0.0.1,generator,
f96a180c-be8c-444c-9715-d5e3fe567525,ISSUER,user_6364,user_1103,,user10103@test.com,True,PENDING,99.02,UK,72018,Male,UTC,hash,,,,False,ACTIVE,2025-07-16,,,127.0.0.1,generator,
74eb642d-24a0-4e18-968c-738389892ac6,ISSUER,user_4167,user_1104,,user10104@test.com,True,VERIFIED,92.53,CA,14948,Female,UTC,hash,,,,False,ACTIVE,2025-10-13,,,127.0.0.1,generator,
12dba10e-62b9-40e3-91ce-3e314d9a8a3e,FAN,user_6647,user_1105,,user10105@test.com,True,PENDING,52.03,UK,96346,Other,UTC,hash,,,,False,ACTIVE,2025-06-07,,,127.0.0.1,generator,
d4163b9a-7597-493b-b53b-d9c17eb44fcf,FAN,user_2630,user_1106,,user10106@test.com,False,VERIFIED,58.59,UK,63020,Female,UTC,hash,,,,False,ACTIVE,2025-03-05,,,127.0.0.1,generator,
35a6fe44-0da4-4484-9973-653ea5f47676,ISSUER,user_1321,user_1107,,user10107@test.com,False,PENDING,93.52,US,65427,Male,UTC,hash,,,,False,ACTIVE,2025-08-24,,,127.0.0.1,generator,
402d539a-502d-437a-8026-14e56f236851,ISSUER,user_8623,user_1108,,user10108@test.com,False,PENDING,75.63,UK,43384,Female,UTC,hash,,,,False,ACTIVE,2025-08-18,,,127.0.0.1,generator,
defd0558-970d-4301-bdc1-3202e2f8b48b,FAN,user_9487,user_1109,,user10109@test.com,True,VERIFIED,81.6,UK,97854,Other,UTC,hash,,,,False,ACTIVE,2025-02-16,,,127.0.0.1,generator,
83b68fad-5de4-4f0a-ae3b-b399cda693c4,BOTH,user_3108,user_1110,,user10110@test.com,False,PENDING,57.47,US,37870,Female,UTC,hash,,,,False,ACTIVE,2025-05-26,,,127.0.0.1,generator,
1262c96a-e789-4d72-b990-5f1998f5444f,ISSUER,user_7591,user_1111,,user10111@test.com,False,PENDING,79.87,CA,59266,Male,UTC,hash,,,,False,ACTIVE,2025-12-17,,,127.0.0.1,generator,
1e2f2559-15ae-4769-8064-466d35481c76,BOTH,user_4311,user_1112,,user10112@test.com,True,VERIFIED,51.23,UK,56650,Female,UTC,hash,,,,False,ACTIVE,2025-02-11,,,127.0.0.1,generator,
80a5eee9-63ab-4548-9183-8033557c6f5a,ISSUER,user_4148,user_1113,,user10113@test.com,False,VERIFIED,85.17,CA,58531,Female,UTC,hash,,,,False,ACTIVE,2025-02-04,,,127.0.0.1,generator,
06ff3e37-fc22-460f-984e-1161c01cc743,FAN,user_7507,user_1114,,user10114@test.com,True,VERIFIED,98.17,CA,99722,Female,UTC,hash,,,,False,ACTIVE,2025-09-02,,,127.0.0.1,generator,
c7c573e4-d616-4cba-af25-d3f7a44369c4,ISSUER,user_8420,user_1115,,user10115@test.com,True,VERIFIED,66.37,UK,43294,Female,UTC,hash,,,,False,ACTIVE,2025-04-22,,,127.0.0.1,generator,
6ad50528-7a3f-4508-80d2-9c0ff6a366e6,BOTH,user_1024,user_1116,,user10116@test.com,False,PENDING,80.89,CA,13183,Female,UTC,hash,,,,False,ACTIVE,2025-10-11,,,127.0.0.1,generator,
4132aaf5-633e-415b-a69b-ac65e216446d,BOTH,user_8153,user_1117,,user10117@test.com,False,PENDING,96.91,CA,43170,Female,UTC,hash,,,,False,ACTIVE,2025-03-10,,,127.0.0.1,generator,
b0a1a606-1b55-408f-b506-498d14eebba4,FAN,user_7256,user_1118,,user10118@test.com,True,PENDING,77.43,CA,70005,Male,UTC,hash,,,,False,ACTIVE,2025-08-07,,,127.0.0.1,generator,
e14c8e30-00cb-4b0a-b786-05c2a8467495,FAN,user_5705,user_1119,,user10119@test.com,True,PENDING,62.83,UK,13417,Other,UTC,hash,,,,False,ACTIVE,2025-03-18,,,127.0.0.1,generator,
bbf1765b-6926-44ee-821f-c462963cc815,BOTH,user_8162,user_1120,,user10120@test.com,True,VERIFIED,92.76,US,54611,Female,UTC,hash,,,,False,ACTIVE,2025-11-14,,,127.0.0.1,generator,
6d0c3a29-a6e8-4704-bac1-275ce1225be0,FAN,user_9850,user_1121,,user10121@test.com,False,VERIFIED,76.3,CA,96366,Other,UTC,hash,,,,False,ACTIVE,2025-09-09,,,127.0.0.1,generator,
09aa3f6d-435f-4705-9d0a-f880e5bf8e7d,ISSUER,user_6565,user_1122,,user10122@test.com,False,PENDING,69.51,UK,77988,Other,UTC,hash,,,,False,ACTIVE,2025-04-06,,,127.0.0.1,generator,
